event_date,event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,privacy_info,user_properties,user_first_touch_timestamp,user_ltv,device,geo,app_info,traffic_source,stream_id,platform,event_params,items,ecommerce,transaction_id,value,currency,coupon,page_location,traffic_medium,device_category
20220719,1658239533000000,view_item,1658239500000000,15.0,1003,-600000,katherine.garcia@icloud.com,7621093854.56789,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1656789012""}, ""customer_email"": {""value"": ""katherine.garcia@icloud.com""}, ""customer_status"": {""value"": ""registered""}}",1656789012000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""mobile"", ""operating_system"": ""iOS"", ""operating_system_version"": ""15.0"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Safari"", ""browser_version"": ""15.0"", ""web_info"": {""browser"": ""Safari"", ""browser_version"": ""15.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Manchester""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""(direct)"", ""medium"": ""(none)""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 15.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658239500}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}, {""key"": ""page_location"", ""value"": {""string_value"": ""https://belleandglow.co.uk/products/discovery-sample-kit""}}]","[{""item_id"": ""106"", ""item_name"": ""Discovery Sample Kit"", ""item_category"": ""Samples"", ""item_variant"": ""5x10ml"", ""item_brand"": ""Belle & Glow"", ""price"": 15.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Product Page"", ""index"": 0}]",{},,,,,,,
20220719,1658239653000000,add_to_cart,1658239533000000,15.0,1003,-600000,katherine.garcia@icloud.com,7621093854.56789,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1656789012""}, ""customer_email"": {""value"": ""katherine.garcia@icloud.com""}, ""customer_status"": {""value"": ""registered""}}",1656789012000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""mobile"", ""operating_system"": ""iOS"", ""operating_system_version"": ""15.0"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Safari"", ""browser_version"": ""15.0"", ""web_info"": {""browser"": ""Safari"", ""browser_version"": ""15.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Manchester""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""(direct)"", ""medium"": ""(none)""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 15.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658239500}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}]","[{""item_id"": ""106"", ""item_name"": ""Discovery Sample Kit"", ""item_category"": ""Samples"", ""item_variant"": ""5x10ml"", ""item_brand"": ""Belle & Glow"", ""price"": 15.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658239713000000,begin_checkout,1658239653000000,15.0,1003,-600000,katherine.garcia@icloud.com,7621093854.56789,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1656789012""}, ""customer_email"": {""value"": ""katherine.garcia@icloud.com""}, ""customer_status"": {""value"": ""registered""}}",1656789012000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""mobile"", ""operating_system"": ""iOS"", ""operating_system_version"": ""15.0"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Safari"", ""browser_version"": ""15.0"", ""web_info"": {""browser"": ""Safari"", ""browser_version"": ""15.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Manchester""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""(direct)"", ""medium"": ""(none)""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 15.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658239500}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}]","[{""item_id"": ""106"", ""item_name"": ""Discovery Sample Kit"", ""item_category"": ""Samples"", ""item_variant"": ""5x10ml"", ""item_brand"": ""Belle & Glow"", ""price"": 15.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658244355000000,view_item,1658244300000000,85.0,1004,-600000,elizabeth.taylor@gmail.com,9183746502.345678,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655123456""}, ""customer_email"": {""value"": ""elizabeth.taylor@gmail.com""}, ""customer_status"": {""value"": ""registered""}}",1655123456000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Birmingham""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""instagram"", ""medium"": ""social"", ""campaign"": ""influencer_campaign"", ""content"": ""reel_456""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 85.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658244300}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 2}}, {""key"": ""page_location"", ""value"": {""string_value"": ""https://belleandglow.co.uk/products/retinol-eye-cream?utm_source=instagram&utm_medium=social&utm_campaign=influencer_campaign""}}]","[{""item_id"": ""104"", ""item_name"": ""Retinol Eye Cream"", ""item_category"": ""Skincare"", ""item_variant"": ""15ml"", ""item_brand"": ""Belle & Glow"", ""price"": 85.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Product Page"", ""index"": 0}]",{},,,,,,,
20220719,1658244415000000,add_to_cart,1658244355000000,85.0,1004,-600000,elizabeth.taylor@gmail.com,9183746502.345678,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655123456""}, ""customer_email"": {""value"": ""elizabeth.taylor@gmail.com""}, ""customer_status"": {""value"": ""registered""}}",1655123456000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Birmingham""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""instagram"", ""medium"": ""social"", ""campaign"": ""influencer_campaign"", ""content"": ""reel_456""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 85.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658244300}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 2}}]","[{""item_id"": ""104"", ""item_name"": ""Retinol Eye Cream"", ""item_category"": ""Skincare"", ""item_variant"": ""15ml"", ""item_brand"": ""Belle & Glow"", ""price"": 85.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658244475000000,view_item,1658244415000000,35.0,1004,-600000,elizabeth.taylor@gmail.com,9183746502.345678,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655123456""}, ""customer_email"": {""value"": ""elizabeth.taylor@gmail.com""}, ""customer_status"": {""value"": ""registered""}}",1655123456000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Birmingham""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""instagram"", ""medium"": ""social"", ""campaign"": ""influencer_campaign"", ""content"": ""reel_456""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 35.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658244300}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 2}}, {""key"": ""page_location"", ""value"": {""string_value"": ""https://belleandglow.co.uk/products/balancing-toner""}}]","[{""item_id"": ""107"", ""item_name"": ""Balancing Toner"", ""item_category"": ""Skincare"", ""item_variant"": ""150ml"", ""item_brand"": ""Belle & Glow"", ""price"": 35.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Product Page"", ""index"": 0}]",{},,,,,,,
20220719,1658244535000000,add_to_cart,1658244475000000,35.0,1004,-600000,elizabeth.taylor@gmail.com,9183746502.345678,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655123456""}, ""customer_email"": {""value"": ""elizabeth.taylor@gmail.com""}, ""customer_status"": {""value"": ""registered""}}",1655123456000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Birmingham""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""instagram"", ""medium"": ""social"", ""campaign"": ""influencer_campaign"", ""content"": ""reel_456""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 35.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658244300}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 2}}]","[{""item_id"": ""107"", ""item_name"": ""Balancing Toner"", ""item_category"": ""Skincare"", ""item_variant"": ""150ml"", ""item_brand"": ""Belle & Glow"", ""price"": 35.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658244595000000,begin_checkout,1658244535000000,120.0,1004,-600000,elizabeth.taylor@gmail.com,9183746502.345678,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655123456""}, ""customer_email"": {""value"": ""elizabeth.taylor@gmail.com""}, ""customer_status"": {""value"": ""registered""}}",1655123456000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Birmingham""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""instagram"", ""medium"": ""social"", ""campaign"": ""influencer_campaign"", ""content"": ""reel_456""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 120.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658244300}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 2}}]","[{""item_id"": ""104"", ""item_name"": ""Retinol Eye Cream"", ""item_category"": ""Skincare"", ""item_variant"": ""15ml"", ""item_brand"": ""Belle & Glow"", ""price"": 85.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}, {""item_id"": ""107"", ""item_name"": ""Balancing Toner"", ""item_category"": ""Skincare"", ""item_variant"": ""150ml"", ""item_brand"": ""Belle & Glow"", ""price"": 35.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 1}]",{},,,,,,,
20220719,1658247618000000,view_item,1658247600000000,40.0,1005,-600000,bonnie.perez@yahoo.co.uk,3956592627.102561,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655954390""}, ""customer_email"": {""value"": ""bonnie.perez@yahoo.co.uk""}, ""customer_status"": {""value"": ""registered""}}",1655954390000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""London""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""email"", ""medium"": ""email"", ""campaign"": ""welcome_series"", ""content"": ""email_2""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 40.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658247600}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 4}}, {""key"": ""page_location"", ""value"": {""string_value"": ""https://belleandglow.co.uk/products/clay-face-mask?utm_source=email&utm_medium=email&utm_campaign=welcome_series""}}]","[{""item_id"": ""108"", ""item_name"": ""Clay Face Mask"", ""item_category"": ""Skincare"", ""item_variant"": ""75ml"", ""item_brand"": ""Belle & Glow"", ""price"": 40.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Product Page"", ""index"": 0}]",{},,,,,,,
20220719,1658247678000000,add_to_cart,1658247618000000,40.0,1005,-600000,bonnie.perez@yahoo.co.uk,3956592627.102561,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655954390""}, ""customer_email"": {""value"": ""bonnie.perez@yahoo.co.uk""}, ""customer_status"": {""value"": ""registered""}}",1655954390000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""London""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""email"", ""medium"": ""email"", ""campaign"": ""welcome_series"", ""content"": ""email_2""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 40.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658247600}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 4}}]","[{""item_id"": ""108"", ""item_name"": ""Clay Face Mask"", ""item_category"": ""Skincare"", ""item_variant"": ""75ml"", ""item_brand"": ""Belle & Glow"", ""price"": 40.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658247738000000,begin_checkout,1658247678000000,40.0,1005,-600000,bonnie.perez@yahoo.co.uk,3956592627.102561,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1655954390""}, ""customer_email"": {""value"": ""bonnie.perez@yahoo.co.uk""}, ""customer_status"": {""value"": ""registered""}}",1655954390000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Windows"", ""operating_system_version"": ""10.0.19042"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""London""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""email"", ""medium"": ""email"", ""campaign"": ""welcome_series"", ""content"": ""email_2""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 40.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658247600}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 4}}]","[{""item_id"": ""108"", ""item_name"": ""Clay Face Mask"", ""item_category"": ""Skincare"", ""item_variant"": ""75ml"", ""item_brand"": ""Belle & Glow"", ""price"": 40.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658250642000000,view_item,1658250600000000,50.0,1006,-550000,michael.brown@hotmail.com,4738295610.987654,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1658250600""}, ""customer_email"": {""value"": ""michael.brown@hotmail.com""}, ""customer_status"": {""value"": ""registered""}}",1658250600000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""tablet"", ""operating_system"": ""iOS"", ""operating_system_version"": ""15.0"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Safari"", ""browser_version"": ""15.0"", ""web_info"": {""browser"": ""Safari"", ""browser_version"": ""15.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Leeds""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""pinterest"", ""medium"": ""social"", ""campaign"": ""fall_collection"", ""content"": ""pin_789""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 50.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658250600}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}, {""key"": ""page_location"", ""value"": {""string_value"": ""https://belleandglow.co.uk/products/hyaluronic-acid-serum?utm_source=pinterest&utm_medium=social&utm_campaign=fall_collection""}}]","[{""item_id"": ""109"", ""item_name"": ""Hyaluronic Acid Serum"", ""item_category"": ""Skincare"", ""item_variant"": ""30ml"", ""item_brand"": ""Belle & Glow"", ""price"": 50.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Product Page"", ""index"": 0}]",{},,,,,,,
20220719,1658250702000000,add_to_cart,1658250642000000,50.0,1006,-550000,michael.brown@hotmail.com,4738295610.987654,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1658250600""}, ""customer_email"": {""value"": ""michael.brown@hotmail.com""}, ""customer_status"": {""value"": ""registered""}}",1658250600000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""tablet"", ""operating_system"": ""iOS"", ""operating_system_version"": ""15.0"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Safari"", ""browser_version"": ""15.0"", ""web_info"": {""browser"": ""Safari"", ""browser_version"": ""15.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Leeds""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""pinterest"", ""medium"": ""social"", ""campaign"": ""fall_collection"", ""content"": ""pin_789""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 50.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658250600}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}]","[{""item_id"": ""109"", ""item_name"": ""Hyaluronic Acid Serum"", ""item_category"": ""Skincare"", ""item_variant"": ""30ml"", ""item_brand"": ""Belle & Glow"", ""price"": 50.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658250762000000,begin_checkout,1658250702000000,50.0,1006,-550000,michael.brown@hotmail.com,4738295610.987654,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1658250600""}, ""customer_email"": {""value"": ""michael.brown@hotmail.com""}, ""customer_status"": {""value"": ""registered""}}",1658250600000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""tablet"", ""operating_system"": ""iOS"", ""operating_system_version"": ""15.0"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Safari"", ""browser_version"": ""15.0"", ""web_info"": {""browser"": ""Safari"", ""browser_version"": ""15.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""England"", ""city"": ""Leeds""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""pinterest"", ""medium"": ""social"", ""campaign"": ""fall_collection"", ""content"": ""pin_789""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 50.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658250600}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}]","[{""item_id"": ""109"", ""item_name"": ""Hyaluronic Acid Serum"", ""item_category"": ""Skincare"", ""item_variant"": ""30ml"", ""item_brand"": ""Belle & Glow"", ""price"": 50.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
20220719,1658255109000000,view_item,1658255100000000,42.0,1007,-600000,sarah.johnson@yahoo.com,5892746013.234567,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1658255100""}, ""customer_email"": {""value"": ""sarah.johnson@yahoo.com""}, ""customer_status"": {""value"": ""registered""}}",1658255100000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Linux"", ""operating_system_version"": ""x86_64"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""Scotland"", ""city"": ""Glasgow""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""google"", ""medium"": ""cpc"", ""campaign"": ""shopping_campaign"", ""term"": ""vitamin_c_serum"", ""content"": ""shopping_ad""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 42.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658255100}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}, {""key"": ""page_location"", ""value"": {""string_value"": ""https://belleandglow.co.uk/products/mineral-sunscreen-spf50?utm_source=google&utm_medium=cpc&utm_campaign=shopping_campaign""}}]","[{""item_id"": ""110"", ""item_name"": ""Mineral Sunscreen SPF50"", ""item_category"": ""Skincare"", ""item_variant"": ""100ml"", ""item_brand"": ""Belle & Glow"", ""price"": 42.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Product Page"", ""index"": 0}]",{},,,,,,,
20220719,1658255169000000,add_to_cart,1658255109000000,42.0,1007,-600000,sarah.johnson@yahoo.com,5892746013.234567,"{""analytics_storage"": ""granted"", ""ads_storage"": ""granted"", ""uses_transient_token"": ""false""}","{""first_open_time"": {""value"": ""1658255100""}, ""customer_email"": {""value"": ""sarah.johnson@yahoo.com""}, ""customer_status"": {""value"": ""registered""}}",1658255100000000,"{""revenue"": 0, ""currency"": ""GBP""}","{""category"": ""desktop"", ""operating_system"": ""Linux"", ""operating_system_version"": ""x86_64"", ""language"": ""en-gb"", ""time_zone_offset_seconds"": 0, ""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""web_info"": {""browser"": ""Chrome"", ""browser_version"": ""103.0"", ""hostname"": ""belleandglow.co.uk""}}","{""continent"": ""Europe"", ""country"": ""United Kingdom"", ""region"": ""Scotland"", ""city"": ""Glasgow""}","{""id"": ""belleandglow.co.uk"", ""version"": ""1.0.0"", ""install_store"": null}","{""source"": ""google"", ""medium"": ""cpc"", ""campaign"": ""shopping_campaign"", ""term"": ""vitamin_c_serum"", ""content"": ""shopping_ad""}",2468013579.0,web,"[{""key"": ""currency"", ""value"": {""string_value"": ""GBP""}}, {""key"": ""value"", ""value"": {""double_value"": 42.00}}, {""key"": ""ga_session_id"", ""value"": {""int_value"": 1658255100}}, {""key"": ""ga_session_number"", ""value"": {""int_value"": 1}}]","[{""item_id"": ""110"", ""item_name"": ""Mineral Sunscreen SPF50"", ""item_category"": ""Skincare"", ""item_variant"": ""100ml"", ""item_brand"": ""Belle & Glow"", ""price"": 42.00, ""currency"": ""GBP"", ""quantity"": 1, ""item_list_name"": ""Cart"", ""index"": 0}]",{},,,,,,,
