event_date,event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,privacy_info,user_properties,user_first_touch_timestamp,user_ltv,device,geo,app_info,traffic_source,stream_id,platform,event_params,items,ecommerce,transaction_id,value,currency,tax,shipping,affiliation,coupon,payment_type,traffic_medium,traffic_campaign,page_location,device_category,hostname
2025-07-12,1752350285000000,purchase,0,,0,0,aria_garcia_yahoo_co_uk,user_18,,,1752263885000000,,,,,web,0,web,,[],,11,59.77,GBP,9.96,0,Belle & Glow,,card,,,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-19,1752955085000000,purchase,0,,0,0,ivy_martinez_hotmail_co_uk,user_19,,,1751572685000000,,,,,email,0,web,,[],,12,63.55,GBP,10.59,0,Belle & Glow,,card,email,newsletter,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-14,1752523085000000,purchase,0,,0,0,ivy_martinez_hotmail_co_uk,user_19,,,1751572685000000,,,,,web,0,web,,[],,13,87.94,GBP,14.66,0,Belle & Glow,,card,social,influencer_campaign,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-11,1752226620000000,purchase,0,,0,0,maya_clark_gmail_com,user_21,,,1751449020000000,,,,,web,0,web,,[],,14,289.26,GBP,48.21,0,Belle & Glow,,card,cpc,summer_sale,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-04,1751621820000000,purchase,0,,0,0,maya_clark_gmail_com,user_21,,,1751449020000000,,,,,web,0,web,,[],,15,452.23,GBP,75.37,0,Belle & Glow,,card,cpc,summer_sale,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-11,1752263885000000,purchase,0,,0,0,willow_rodriguez_btinternet_com,user_22,,,1751918285000000,,,,,web,0,web,,[],,16,341.24,GBP,56.87,0,Belle & Glow,,card,organic,,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-09,1752091085000000,purchase,0,,0,0,willow_rodriguez_btinternet_com,user_22,,,1751918285000000,,,,,web,0,web,,[],,17,99.89,GBP,16.65,0,Belle & Glow,,card,organic,,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-19,1752955085000000,purchase,0,,0,0,willow_rodriguez_btinternet_com,user_22,,,1751918285000000,,,,,web,0,web,,[],,18,71.98,GBP,12.0,0,Belle & Glow,,card,organic,,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-10,1752177485000000,purchase,0,,0,0,luna_hall_outlook_com,user_26,,,1751918285000000,,,,,web,0,web,,[],,19,228.29,GBP,38.05,0,Belle & Glow,,card,social,influencer_campaign,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-19,1752955085000000,purchase,0,,0,0,nova_lopez_outlook_com,user_32,,,1752868685000000,,,,,web,0,web,,[],,20,315.29,GBP,52.55,0,Belle & Glow,,card,organic,,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-07-21,1753127885000000,purchase,0,,0,0,nova_lopez_outlook_com,user_32,,,1752868685000000,,,,,web,0,web,,[],,21,281.84,GBP,46.97,0,Belle & Glow,,card,,,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-05-23,1747993020000000,purchase,0,,0,0,eden_green_gmail_com,user_35,,,1747561020000000,,,,,web,0,web,,[],,22,318.24,GBP,53.04,0,Belle & Glow,,card,social,influencer_campaign,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
2025-05-18,1747561020000000,purchase,0,,0,0,eden_green_gmail_com,user_35,,,1747561020000000,,,,,web,0,web,,[],,23,109.55,GBP,18.26,0,Belle & Glow,,card,social,beauty_tips,https://belleandglow.co.uk/checkout/thank-you,web,belleandglow.co.uk
